session_id,date,education_level,subject,task_type,duration_min,num_prompts,ai_help_level,result,reuse_ai_again,prompts_per_min,is_success,satisfaction_rating
3813,2025-06-08 20:00:00,Undergraduate,Psychology,Writing,30,8,3,Completed,False,0.26666666666666666,1,5.0
3814,2025-06-08 21:00:00,High School,History,Studying,82,16,2,Partial Complete,False,0.1951219512195122,1,3.3499378773229678
3815,2025-06-08 22:00:00,Undergraduate,History,Studying,45,11,3,Completed,True,0.24444444444444444,1,5.0
3816,2025-06-08 23:00:00,Undergraduate,History,Studying,61,18,3,Completed,True,0.29508196721311475,1,5.0
3817,2025-06-09 00:00:00,Undergraduate,History,Coding,107,9,4,Drafted Ideas,True,0.08411214953271028,0,5.0
3818,2025-06-09 01:00:00,High School,Engineering,Studying,76,3,5,Drafted Ideas,True,0.039473684210526314,0,5.0
3819,2025-06-09 02:00:00,Undergraduate,Mathematics,Writing,92,13,3,Completed,False,0.14130434782608695,1,5.0
3820,2025-06-09 03:00:00,Graduate,Business,Studying,49,10,4,Completed,True,0.20408163265306123,1,5.0
3821,2025-06-09 04:00:00,Undergraduate,Biology,Coding,81,2,2,Gave Up,True,0.024691358024691357,0,1.8367475256085748
3822,2025-06-09 05:00:00,Undergraduate,History,Coding,60,6,5,Partial Complete,False,0.1,1,5.0
3823,2025-06-09 06:00:00,Undergraduate,Psychology,Coding,67,8,3,Partial Complete,True,0.11940298507462686,1,4.8136602882220165
3824,2025-06-09 07:00:00,High School,Mathematics,Brainstorming,100,19,5,Completed,False,0.19,1,5.0
3825,2025-06-09 08:00:00,Undergraduate,Mathematics,Studying,54,15,3,Completed,True,0.2777777777777778,1,5.0
3826,2025-06-09 09:00:00,Undergraduate,Mathematics,Coding,60,10,3,Partial Complete,True,0.16666666666666666,1,4.868432111688585
3827,2025-06-09 10:00:00,High School,Business,Writing,41,14,5,Completed,True,0.34146341463414637,1,5.0
3828,2025-06-09 11:00:00,Undergraduate,History,Studying,77,1,2,Gave Up,True,0.012987012987012988,0,1.8604429513635787
3829,2025-06-09 12:00:00,Graduate,Computer Science,Brainstorming,48,9,4,Completed,False,0.1875,1,5.0
3830,2025-06-09 13:00:00,Undergraduate,History,Homework Help,80,14,3,Completed,True,0.175,1,4.766512807101445
3831,2025-06-09 14:00:00,Undergraduate,History,Writing,27,12,3,Completed,True,0.4444444444444444,1,4.5583464928116415
3832,2025-06-09 15:00:00,Undergraduate,Engineering,Homework Help,70,9,4,Partial Complete,False,0.12857142857142856,1,5.0
3833,2025-06-09 16:00:00,Undergraduate,Engineering,Coding,47,11,5,Completed,True,0.23404255319148937,1,5.0
3834,2025-06-09 17:00:00,Undergraduate,Business,Coding,74,13,3,Completed,True,0.17567567567567569,1,5.0
3835,2025-06-09 18:00:00,High School,Computer Science,Studying,59,11,4,Completed,True,0.1864406779661017,1,5.0
3836,2025-06-09 19:00:00,Undergraduate,Mathematics,Studying,49,16,2,Completed,False,0.32653061224489793,1,4.509816692022544
3837,2025-06-09 20:00:00,Undergraduate,Computer Science,Studying,52,13,2,Completed,False,0.25,1,5.0
3838,2025-06-09 21:00:00,High School,Psychology,Coding,42,14,4,Completed,True,0.3333333333333333,1,5.0
3839,2025-06-09 22:00:00,Undergraduate,Mathematics,Coding,76,20,4,Completed,True,0.2631578947368421,1,5.0
3840,2025-06-09 23:00:00,High School,Mathematics,Studying,39,16,2,Completed,False,0.41025641025641024,1,4.753210417716006
3841,2025-06-10 00:00:00,Undergraduate,Mathematics,Writing,54,20,5,Completed,False,0.37037037037037035,1,5.0
3842,2025-06-10 01:00:00,Undergraduate,History,Studying,66,8,3,Partial Complete,True,0.12121212121212122,1,4.479385338605832
3843,2025-06-10 02:00:00,Undergraduate,Psychology,Coding,92,4,3,Confused,True,0.043478260869565216,0,3.107558552749661
3844,2025-06-10 03:00:00,Undergraduate,History,Studying,59,11,3,Completed,True,0.1864406779661017,1,5.0
3845,2025-06-10 04:00:00,Graduate,Mathematics,Writing,55,10,3,Completed,True,0.18181818181818182,1,4.827048957562038
3846,2025-06-10 05:00:00,Undergraduate,Business,Coding,65,19,4,Completed,True,0.2923076923076923,1,5.0
3847,2025-06-10 06:00:00,Undergraduate,Biology,Writing,18,6,2,Drafted Ideas,True,0.3333333333333333,0,3.4495703005052163
3848,2025-06-10 07:00:00,Undergraduate,Biology,Studying,36,11,2,Completed,True,0.3055555555555556,1,4.525240980216471
3849,2025-06-10 08:00:00,High School,Biology,Coding,52,14,5,Completed,False,0.2692307692307692,1,5.0
3850,2025-06-10 09:00:00,High School,Business,Homework Help,45,12,4,Completed,True,0.26666666666666666,1,5.0
3851,2025-06-10 10:00:00,Undergraduate,Psychology,Studying,27,11,3,Completed,False,0.4074074074074074,1,4.631753784369538
3852,2025-06-10 11:00:00,High School,Psychology,Coding,77,13,5,Completed,True,0.16883116883116883,1,5.0
3853,2025-06-10 12:00:00,Undergraduate,Business,Studying,65,17,5,Completed,False,0.26153846153846155,1,5.0
3854,2025-06-10 13:00:00,Undergraduate,Psychology,Studying,62,19,4,Completed,True,0.3064516129032258,1,5.0
3855,2025-06-10 14:00:00,Undergraduate,Biology,Coding,46,12,4,Completed,True,0.2608695652173913,1,5.0
3856,2025-06-10 15:00:00,High School,Engineering,Studying,61,7,5,Completed,True,0.11475409836065574,1,5.0
3857,2025-06-10 16:00:00,Graduate,Computer Science,Coding,70,19,5,Completed,True,0.2714285714285714,1,5.0
3858,2025-06-10 17:00:00,Undergraduate,Business,Homework Help,54,6,3,Partial Complete,True,0.1111111111111111,1,3.7060278524563977
3859,2025-06-10 18:00:00,Undergraduate,Computer Science,Studying,68,20,4,Completed,False,0.29411764705882354,1,5.0
3860,2025-06-10 19:00:00,High School,Engineering,Studying,44,18,2,Completed,True,0.4090909090909091,1,5.0
3861,2025-06-10 20:00:00,Undergraduate,Mathematics,Brainstorming,61,19,4,Completed,False,0.3114754098360656,1,5.0
3862,2025-06-10 21:00:00,High School,Psychology,Coding,82,15,2,Partial Complete,True,0.18292682926829268,1,3.7254423939204386
3863,2025-06-10 22:00:00,Undergraduate,Business,Brainstorming,84,1,2,Gave Up,True,0.011904761904761904,0,2.03177433525228
3864,2025-06-10 23:00:00,Undergraduate,History,Coding,86,6,4,Drafted Ideas,True,0.06976744186046512,0,4.152807757968316
3865,2025-06-11 00:00:00,Graduate,Engineering,Writing,65,13,3,Completed,True,0.2,1,5.0
3866,2025-06-11 01:00:00,Undergraduate,Mathematics,Homework Help,60,8,2,Drafted Ideas,True,0.13333333333333333,0,3.3155967136082207
3867,2025-06-11 02:00:00,Undergraduate,Psychology,Studying,51,10,5,Completed,True,0.19607843137254902,1,5.0
3868,2025-06-11 03:00:00,High School,Mathematics,Brainstorming,23,15,5,Completed,True,0.6521739130434783,1,5.0
3869,2025-06-11 04:00:00,Undergraduate,Mathematics,Writing,33,11,2,Completed,True,0.3333333333333333,1,4.5423771383321165
3870,2025-06-11 05:00:00,Undergraduate,Mathematics,Brainstorming,56,5,4,Partial Complete,True,0.08928571428571429,1,5.0
3871,2025-06-11 06:00:00,Undergraduate,Computer Science,Studying,57,16,3,Completed,True,0.2807017543859649,1,5.0
3872,2025-06-11 07:00:00,High School,Mathematics,Coding,88,14,5,Completed,True,0.1590909090909091,1,5.0
3873,2025-06-11 08:00:00,High School,Computer Science,Studying,86,10,4,Partial Complete,True,0.11627906976744186,1,4.549695380743479
3874,2025-06-11 09:00:00,High School,Engineering,Homework Help,46,15,3,Completed,False,0.32608695652173914,1,5.0
3875,2025-06-11 10:00:00,Graduate,Engineering,Studying,76,12,5,Completed,True,0.15789473684210525,1,5.0
3876,2025-06-11 11:00:00,Undergraduate,Biology,Studying,50,18,4,Completed,False,0.36,1,5.0
3877,2025-06-11 12:00:00,High School,Mathematics,Brainstorming,73,12,2,Partial Complete,True,0.1643835616438356,1,4.004585412504159
3878,2025-06-11 13:00:00,Graduate,Computer Science,Coding,76,18,3,Completed,False,0.23684210526315788,1,5.0
3879,2025-06-11 14:00:00,High School,Engineering,Writing,84,2,5,Drafted Ideas,True,0.023809523809523808,0,4.4479268823804
3880,2025-06-11 15:00:00,Undergraduate,Psychology,Studying,50,14,4,Completed,True,0.28,1,5.0
3881,2025-06-11 16:00:00,Undergraduate,Psychology,Writing,80,10,2,Partial Complete,True,0.125,1,4.361444871019918
3882,2025-06-11 17:00:00,Graduate,Mathematics,Studying,22,7,5,Completed,False,0.3181818181818182,1,5.0
3883,2025-06-11 18:00:00,Undergraduate,Engineering,Coding,85,17,3,Completed,True,0.2,1,5.0
3884,2025-06-11 19:00:00,Undergraduate,Biology,Coding,59,16,2,Completed,False,0.2711864406779661,1,4.627154294128326
3885,2025-06-11 20:00:00,Graduate,Biology,Coding,59,1,5,Drafted Ideas,True,0.01694915254237288,0,4.457758084851703
3886,2025-06-11 21:00:00,High School,Biology,Studying,19,15,5,Completed,True,0.7894736842105263,1,5.0
3887,2025-06-11 22:00:00,Graduate,Business,Studying,52,14,4,Completed,False,0.2692307692307692,1,5.0
3888,2025-06-11 23:00:00,Graduate,Mathematics,Writing,87,8,4,Partial Complete,True,0.09195402298850575,1,5.0
3889,2025-06-12 00:00:00,Graduate,Engineering,Studying,51,7,2,Drafted Ideas,True,0.13725490196078433,0,3.534688133675207
3890,2025-06-12 01:00:00,High School,Business,Studying,74,4,4,Drafted Ideas,False,0.05405405405405406,0,4.302033403089767
3891,2025-06-12 02:00:00,High School,History,Coding,60,10,5,Completed,True,0.16666666666666666,1,5.0
3892,2025-06-12 03:00:00,Undergraduate,History,Coding,81,11,2,Partial Complete,True,0.13580246913580246,1,4.002439473445369
3893,2025-06-12 04:00:00,Undergraduate,History,Writing,63,15,5,Completed,True,0.23809523809523808,1,5.0
3894,2025-06-12 05:00:00,Undergraduate,History,Coding,41,13,2,Completed,False,0.3170731707317073,1,4.5816957407132834
3895,2025-06-12 06:00:00,Graduate,Engineering,Brainstorming,61,6,3,Partial Complete,True,0.09836065573770492,1,4.756733415480107
3896,2025-06-12 07:00:00,Undergraduate,History,Writing,92,13,2,Partial Complete,True,0.14130434782608695,1,4.079531186240153
3897,2025-06-12 08:00:00,Undergraduate,Engineering,Brainstorming,69,10,3,Completed,True,0.14492753623188406,1,5.0
3898,2025-06-12 09:00:00,Undergraduate,History,Writing,57,7,4,Completed,False,0.12280701754385964,1,5.0
3899,2025-06-12 10:00:00,High School,History,Studying,105,4,5,Partial Complete,True,0.0380952380952381,1,5.0
3900,2025-06-12 11:00:00,High School,Engineering,Homework Help,83,15,2,Completed,True,0.18072289156626506,1,4.679328189452147
3901,2025-06-12 12:00:00,High School,Engineering,Brainstorming,76,14,5,Completed,False,0.18421052631578946,1,5.0
3902,2025-06-12 13:00:00,Graduate,Mathematics,Writing,66,14,5,Completed,False,0.21212121212121213,1,5.0
3903,2025-06-12 14:00:00,Undergraduate,Mathematics,Studying,74,8,2,Drafted Ideas,True,0.10810810810810811,0,3.5380740078660136
3904,2025-06-12 15:00:00,Undergraduate,Engineering,Studying,75,12,5,Completed,True,0.16,1,5.0
3905,2025-06-12 16:00:00,Undergraduate,Business,Writing,16,5,5,Completed,True,0.3125,1,5.0
3906,2025-06-12 17:00:00,Undergraduate,Computer Science,Coding,67,7,2,Confused,True,0.1044776119402985,0,2.7094573154557082
3907,2025-06-12 18:00:00,Graduate,Engineering,Writing,56,12,2,Completed,True,0.21428571428571427,1,4.770343916198031
3908,2025-06-12 19:00:00,Graduate,Mathematics,Coding,50,13,4,Completed,True,0.26,1,5.0
3909,2025-06-12 20:00:00,Undergraduate,Business,Coding,56,3,3,Confused,True,0.05357142857142857,0,3.5205974061944145
3910,2025-06-12 21:00:00,Graduate,History,Studying,28,6,3,Partial Complete,True,0.21428571428571427,1,4.57027105195097
3911,2025-06-12 22:00:00,Undergraduate,Computer Science,Studying,23,10,3,Completed,True,0.43478260869565216,1,5.0
3912,2025-06-12 23:00:00,Undergraduate,Biology,Studying,84,16,3,Completed,True,0.19047619047619047,1,4.6261939158325065
3913,2025-06-13 00:00:00,Graduate,Psychology,Brainstorming,69,7,5,Partial Complete,True,0.10144927536231885,1,5.0
3914,2025-06-13 01:00:00,Undergraduate,Business,Writing,15,12,2,Completed,True,0.8,1,4.794028951539364
3915,2025-06-13 02:00:00,Undergraduate,Engineering,Homework Help,48,13,2,Completed,True,0.2708333333333333,1,4.59119195981052
3916,2025-06-13 03:00:00,Undergraduate,Biology,Writing,77,10,5,Completed,False,0.12987012987012986,1,5.0
3917,2025-06-13 04:00:00,Undergraduate,Computer Science,Brainstorming,54,13,5,Completed,True,0.24074074074074073,1,5.0
3918,2025-06-13 05:00:00,Undergraduate,Business,Coding,84,5,5,Partial Complete,False,0.05952380952380952,1,5.0
3919,2025-06-13 06:00:00,Undergraduate,Psychology,Brainstorming,80,8,5,Completed,False,0.1,1,5.0
3920,2025-06-13 07:00:00,Undergraduate,Engineering,Homework Help,32,19,2,Completed,True,0.59375,1,4.974356808149368
3921,2025-06-13 08:00:00,High School,Business,Writing,57,19,5,Completed,False,0.3333333333333333,1,5.0
3922,2025-06-13 09:00:00,Graduate,Business,Studying,51,16,3,Completed,True,0.3137254901960784,1,4.777592866393081
3923,2025-06-13 10:00:00,Undergraduate,Business,Writing,32,17,3,Completed,True,0.53125,1,5.0
3924,2025-06-13 11:00:00,Graduate,Psychology,Studying,30,2,3,Confused,True,0.06666666666666667,0,3.4803559876792134
3925,2025-06-13 12:00:00,High School,History,Studying,43,7,5,Completed,True,0.16279069767441862,1,5.0
3926,2025-06-13 13:00:00,Undergraduate,Mathematics,Writing,47,10,4,Completed,True,0.2127659574468085,1,5.0
3927,2025-06-13 14:00:00,Undergraduate,Biology,Brainstorming,65,24,2,Completed,False,0.36923076923076925,1,5.0
3928,2025-06-13 15:00:00,Graduate,Business,Studying,80,10,2,Partial Complete,True,0.125,1,3.9027418539530245
3929,2025-06-13 16:00:00,High School,Mathematics,Studying,70,15,4,Completed,False,0.21428571428571427,1,5.0
3930,2025-06-13 17:00:00,Graduate,Computer Science,Brainstorming,75,13,5,Completed,False,0.17333333333333334,1,5.0
3931,2025-06-13 18:00:00,Undergraduate,Engineering,Studying,54,13,4,Completed,False,0.24074074074074073,1,5.0
3932,2025-06-13 19:00:00,Undergraduate,Biology,Studying,72,11,5,Completed,True,0.1527777777777778,1,5.0
3933,2025-06-13 20:00:00,Undergraduate,Psychology,Writing,57,5,2,Confused,True,0.08771929824561403,0,2.2862437455397333
3934,2025-06-13 21:00:00,High School,Biology,Brainstorming,51,1,3,Gave Up,True,0.0196078431372549,0,2.042607480607713
3935,2025-06-13 22:00:00,Undergraduate,History,Coding,97,18,4,Completed,True,0.18556701030927836,1,5.0
3936,2025-06-13 23:00:00,High School,Psychology,Coding,15,8,5,Completed,True,0.5333333333333333,1,5.0
3937,2025-06-14 00:00:00,Undergraduate,Biology,Coding,22,2,3,Confused,True,0.09090909090909091,0,2.901632777274556
3938,2025-06-14 01:00:00,Undergraduate,Mathematics,Studying,67,14,4,Completed,False,0.208955223880597,1,5.0
3939,2025-06-14 02:00:00,Undergraduate,History,Brainstorming,54,14,2,Completed,True,0.25925925925925924,1,5.0
3940,2025-06-14 03:00:00,High School,Biology,Brainstorming,31,15,4,Completed,True,0.4838709677419355,1,5.0
3941,2025-06-14 04:00:00,High School,History,Coding,38,17,5,Completed,True,0.4473684210526316,1,5.0
3942,2025-06-14 05:00:00,High School,History,Studying,41,7,5,Completed,True,0.17073170731707318,1,5.0
3943,2025-06-14 06:00:00,High School,Engineering,Studying,77,7,3,Confused,False,0.09090909090909091,0,2.792406247523128
3944,2025-06-14 07:00:00,Undergraduate,Business,Studying,84,10,3,Partial Complete,False,0.11904761904761904,1,4.620888069882191
3945,2025-06-14 08:00:00,High School,Mathematics,Studying,92,16,5,Completed,True,0.17391304347826086,1,5.0
3946,2025-06-14 09:00:00,Graduate,Psychology,Studying,28,1,4,Confused,True,0.03571428571428571,0,3.5494169495543053
3947,2025-06-14 10:00:00,High School,History,Brainstorming,32,12,3,Completed,False,0.375,1,5.0
3948,2025-06-14 11:00:00,High School,Engineering,Studying,31,16,3,Completed,True,0.5161290322580645,1,5.0
3949,2025-06-14 12:00:00,Graduate,Business,Writing,85,16,4,Completed,True,0.18823529411764706,1,5.0
3950,2025-06-14 13:00:00,High School,Biology,Coding,68,15,4,Completed,True,0.22058823529411764,1,5.0
3951,2025-06-14 14:00:00,Undergraduate,History,Brainstorming,61,17,4,Completed,True,0.2786885245901639,1,5.0
3952,2025-06-14 15:00:00,Graduate,Computer Science,Homework Help,64,1,2,Confused,False,0.015625,0,2.5053279437954594
3953,2025-06-14 16:00:00,Graduate,Mathematics,Coding,58,20,2,Completed,True,0.3448275862068966,1,4.268496388767058
3954,2025-06-14 17:00:00,Undergraduate,History,Studying,37,13,2,Completed,True,0.35135135135135137,1,3.919782796255351
3955,2025-06-14 18:00:00,High School,Engineering,Writing,70,18,2,Completed,False,0.2571428571428571,1,5.0
3956,2025-06-14 19:00:00,Undergraduate,Psychology,Studying,56,6,3,Drafted Ideas,True,0.10714285714285714,0,3.881234950256498
3957,2025-06-14 20:00:00,Graduate,History,Studying,35,3,3,Confused,True,0.08571428571428572,0,3.3822280505054723
3958,2025-06-14 21:00:00,Graduate,History,Studying,71,20,3,Completed,True,0.28169014084507044,1,5.0
3959,2025-06-14 22:00:00,High School,Computer Science,Brainstorming,51,7,5,Completed,False,0.13725490196078433,1,5.0
3960,2025-06-14 23:00:00,Undergraduate,Mathematics,Studying,64,10,2,Drafted Ideas,False,0.15625,0,3.3797668214794085
3961,2025-06-15 00:00:00,Undergraduate,Mathematics,Coding,57,14,5,Completed,True,0.24561403508771928,1,5.0
3962,2025-06-15 01:00:00,High School,Engineering,Coding,77,15,2,Completed,False,0.19480519480519481,1,4.780293872827523
3963,2025-06-15 02:00:00,Undergraduate,Computer Science,Writing,64,17,4,Completed,False,0.265625,1,5.0
3964,2025-06-15 03:00:00,High School,Engineering,Studying,42,13,5,Completed,True,0.30952380952380953,1,5.0
3965,2025-06-15 04:00:00,Undergraduate,Biology,Brainstorming,66,6,5,Completed,True,0.09090909090909091,1,5.0
3966,2025-06-15 05:00:00,High School,Psychology,Writing,67,15,4,Completed,False,0.22388059701492538,1,5.0
3967,2025-06-15 06:00:00,Undergraduate,Business,Coding,70,15,2,Partial Complete,True,0.21428571428571427,1,3.794743885693344
3968,2025-06-15 07:00:00,High School,History,Coding,80,2,3,Confused,True,0.025,0,3.167091876994665
3969,2025-06-15 08:00:00,Undergraduate,Engineering,Brainstorming,47,19,3,Completed,True,0.40425531914893614,1,5.0
3970,2025-06-15 09:00:00,High School,Business,Brainstorming,73,1,5,Drafted Ideas,True,0.0136986301369863,0,5.0
3971,2025-06-15 10:00:00,Graduate,Engineering,Coding,25,17,3,Completed,True,0.68,1,5.0
3972,2025-06-15 11:00:00,High School,Mathematics,Coding,57,8,5,Completed,True,0.14035087719298245,1,5.0
3973,2025-06-15 12:00:00,Undergraduate,Psychology,Studying,54,15,5,Completed,True,0.2777777777777778,1,5.0
3974,2025-06-15 13:00:00,High School,Mathematics,Studying,88,14,2,Drafted Ideas,False,0.1590909090909091,0,3.657110760767583
3975,2025-06-15 14:00:00,High School,History,Studying,56,11,5,Completed,True,0.19642857142857142,1,5.0
3976,2025-06-15 15:00:00,High School,Computer Science,Studying,72,14,4,Completed,True,0.19444444444444445,1,5.0
3977,2025-06-15 16:00:00,High School,Computer Science,Studying,24,11,4,Completed,True,0.4583333333333333,1,5.0
3978,2025-06-15 17:00:00,High School,Computer Science,Brainstorming,52,15,3,Completed,True,0.28846153846153844,1,5.0
3979,2025-06-15 18:00:00,Undergraduate,Biology,Brainstorming,43,22,3,Completed,False,0.5116279069767442,1,4.915542357497134
3980,2025-06-15 19:00:00,Undergraduate,Computer Science,Brainstorming,109,5,4,Drafted Ideas,True,0.045871559633027525,0,4.79725170567074
3981,2025-06-15 20:00:00,High School,Engineering,Writing,46,1,2,Gave Up,True,0.021739130434782608,0,1.9800043809398151
3982,2025-06-15 21:00:00,Undergraduate,Computer Science,Writing,61,9,4,Completed,True,0.14754098360655737,1,5.0
3983,2025-06-15 22:00:00,Undergraduate,Computer Science,Studying,62,9,4,Completed,False,0.14516129032258066,1,5.0
3984,2025-06-15 23:00:00,High School,Psychology,Writing,28,10,2,Completed,False,0.35714285714285715,1,5.0
3985,2025-06-16 00:00:00,Undergraduate,History,Studying,49,7,2,Drafted Ideas,True,0.14285714285714285,0,2.9593408151465663
3986,2025-06-16 01:00:00,High School,Engineering,Coding,68,16,4,Completed,False,0.23529411764705882,1,5.0
3987,2025-06-16 02:00:00,High School,Psychology,Homework Help,61,5,4,Drafted Ideas,False,0.08196721311475409,0,4.003446619562346
3988,2025-06-16 03:00:00,Undergraduate,Biology,Brainstorming,15,14,3,Completed,False,0.9333333333333333,1,5.0
3989,2025-06-16 04:00:00,Graduate,History,Studying,48,15,5,Completed,False,0.3125,1,5.0
3990,2025-06-16 05:00:00,Graduate,History,Writing,80,13,4,Completed,False,0.1625,1,5.0
3991,2025-06-16 06:00:00,Graduate,Psychology,Studying,71,14,4,Completed,True,0.19718309859154928,1,5.0
3992,2025-06-16 07:00:00,Undergraduate,History,Studying,84,16,2,Completed,True,0.19047619047619047,1,4.943274091955867
3993,2025-06-16 08:00:00,High School,Engineering,Studying,40,12,4,Completed,False,0.3,1,5.0
3994,2025-06-16 09:00:00,Undergraduate,History,Studying,85,10,5,Completed,False,0.11764705882352941,1,5.0
3995,2025-06-16 10:00:00,High School,Biology,Writing,59,14,2,Completed,True,0.23728813559322035,1,4.6806707680783095
3996,2025-06-16 11:00:00,High School,Business,Coding,91,15,4,Completed,True,0.16483516483516483,1,5.0
3997,2025-06-16 12:00:00,High School,Engineering,Studying,60,16,2,Completed,True,0.26666666666666666,1,4.497148294090941
3998,2025-06-16 13:00:00,Undergraduate,Engineering,Homework Help,19,3,2,Confused,True,0.15789473684210525,0,3.2579245015839975
3999,2025-06-16 14:00:00,Undergraduate,Biology,Coding,76,11,2,Partial Complete,True,0.14473684210526316,1,3.965659173753508
4000,2025-06-16 15:00:00,High School,History,Coding,51,6,5,Completed,True,0.11764705882352941,1,5.0
4001,2025-06-16 16:00:00,Undergraduate,Business,Coding,52,14,5,Completed,False,0.2692307692307692,1,5.0
4002,2025-06-16 17:00:00,Undergraduate,History,Coding,30,15,2,Completed,True,0.5,1,4.551842802713758
4003,2025-06-16 18:00:00,Graduate,Computer Science,Coding,92,10,4,Completed,True,0.10869565217391304,1,5.0
4004,2025-06-16 19:00:00,High School,Engineering,Writing,49,8,4,Partial Complete,True,0.16326530612244897,1,4.879563775873396
4005,2025-06-16 20:00:00,Undergraduate,Biology,Brainstorming,91,14,4,Completed,False,0.15384615384615385,1,5.0
4006,2025-06-16 21:00:00,High School,Mathematics,Coding,51,11,4,Completed,True,0.21568627450980393,1,5.0
4007,2025-06-16 22:00:00,Undergraduate,Psychology,Coding,41,19,5,Completed,True,0.4634146341463415,1,5.0
4008,2025-06-16 23:00:00,High School,Biology,Studying,86,20,2,Completed,True,0.23255813953488372,1,4.494079917040808
4009,2025-06-17 00:00:00,High School,Computer Science,Brainstorming,58,17,2,Completed,False,0.29310344827586204,1,4.627811952874816
4010,2025-06-17 01:00:00,Undergraduate,Engineering,Coding,58,13,2,Completed,True,0.22413793103448276,1,5.0
4011,2025-06-17 02:00:00,High School,History,Studying,34,21,5,Completed,True,0.6176470588235294,1,5.0
4012,2025-06-17 03:00:00,High School,Biology,Homework Help,50,13,2,Completed,False,0.26,1,4.794648460756182
4013,2025-06-17 04:00:00,Graduate,History,Writing,68,9,2,Drafted Ideas,True,0.1323529411764706,0,4.746409555516372
4014,2025-06-17 05:00:00,High School,History,Studying,34,8,4,Completed,True,0.23529411764705882,1,5.0
4015,2025-06-17 06:00:00,Undergraduate,Computer Science,Studying,49,8,3,Partial Complete,False,0.16326530612244897,1,4.472314263730154
4016,2025-06-17 07:00:00,Undergraduate,Computer Science,Coding,51,11,4,Completed,False,0.21568627450980393,1,5.0
4017,2025-06-17 08:00:00,High School,Psychology,Homework Help,61,14,3,Completed,True,0.22950819672131148,1,5.0
4018,2025-06-17 09:00:00,Undergraduate,Computer Science,Coding,89,4,2,Gave Up,False,0.0449438202247191,0,1.9096544598970346
4019,2025-06-17 10:00:00,High School,Mathematics,Studying,54,9,4,Completed,True,0.16666666666666666,1,5.0
4020,2025-06-17 11:00:00,Undergraduate,Biology,Writing,46,13,2,Completed,False,0.2826086956521739,1,4.849840715658671
4021,2025-06-17 12:00:00,High School,Biology,Coding,114,15,3,Partial Complete,True,0.13157894736842105,1,4.888157221288107
4022,2025-06-17 13:00:00,High School,Computer Science,Studying,51,11,5,Completed,True,0.21568627450980393,1,5.0
4023,2025-06-17 14:00:00,Undergraduate,Engineering,Brainstorming,56,13,2,Completed,False,0.23214285714285715,1,5.0
4024,2025-06-17 15:00:00,Graduate,Engineering,Studying,52,5,2,Drafted Ideas,False,0.09615384615384616,0,3.7950874480985046
4025,2025-06-17 16:00:00,Undergraduate,Mathematics,Brainstorming,54,7,5,Completed,True,0.12962962962962962,1,5.0
4026,2025-06-17 17:00:00,Graduate,Computer Science,Brainstorming,61,11,3,Completed,False,0.18032786885245902,1,5.0
4027,2025-06-17 18:00:00,Undergraduate,Business,Studying,78,14,3,Completed,False,0.1794871794871795,1,4.662722141978749
4028,2025-06-17 19:00:00,Undergraduate,History,Writing,68,13,4,Completed,True,0.19117647058823528,1,5.0
4029,2025-06-17 20:00:00,Undergraduate,History,Brainstorming,81,7,2,Confused,True,0.08641975308641975,0,2.1891425839900314
4030,2025-06-17 21:00:00,Graduate,Psychology,Writing,80,10,2,Drafted Ideas,True,0.125,0,2.7762056972858993
4031,2025-06-17 22:00:00,Undergraduate,History,Writing,64,19,5,Completed,False,0.296875,1,5.0
4032,2025-06-17 23:00:00,Undergraduate,Engineering,Studying,67,14,5,Completed,True,0.208955223880597,1,5.0
4033,2025-06-18 00:00:00,Undergraduate,Biology,Studying,82,11,5,Completed,True,0.13414634146341464,1,5.0
4034,2025-06-18 01:00:00,Undergraduate,Business,Writing,37,6,2,Drafted Ideas,True,0.16216216216216217,0,3.2747029963246574
4035,2025-06-18 02:00:00,High School,Biology,Studying,109,8,4,Partial Complete,True,0.07339449541284404,1,5.0
4036,2025-06-18 03:00:00,Undergraduate,Computer Science,Studying,49,12,5,Completed,True,0.24489795918367346,1,5.0
4037,2025-06-18 04:00:00,Undergraduate,Biology,Coding,52,13,5,Completed,True,0.25,1,5.0
4038,2025-06-18 05:00:00,Graduate,Computer Science,Studying,35,14,3,Completed,True,0.4,1,5.0
4039,2025-06-18 06:00:00,Undergraduate,Computer Science,Brainstorming,36,13,3,Completed,False,0.3611111111111111,1,4.799733069319293
4040,2025-06-18 07:00:00,Graduate,Biology,Brainstorming,79,10,2,Drafted Ideas,True,0.12658227848101267,0,2.89690728986904
4041,2025-06-18 08:00:00,Undergraduate,Biology,Brainstorming,105,9,2,Confused,True,0.08571428571428572,0,2.39766570383778
4042,2025-06-18 09:00:00,Undergraduate,Engineering,Studying,48,22,3,Completed,True,0.4583333333333333,1,5.0
4043,2025-06-18 10:00:00,High School,Biology,Coding,66,9,2,Drafted Ideas,False,0.13636363636363635,0,3.364838858971464
4044,2025-06-18 11:00:00,Graduate,Engineering,Brainstorming,64,5,5,Partial Complete,True,0.078125,1,5.0
4045,2025-06-18 12:00:00,Undergraduate,History,Coding,80,3,2,Confused,True,0.0375,0,2.8366281021651965
4046,2025-06-18 13:00:00,High School,Business,Writing,104,10,4,Partial Complete,False,0.09615384615384616,1,5.0
4047,2025-06-18 14:00:00,High School,Engineering,Writing,90,16,4,Completed,True,0.17777777777777778,1,5.0
