session_id,date,education_level,subject,task_type,duration_min,num_prompts,ai_help_level,result,reuse_ai_again,satisfaction_rating,prompts_per_min,is_success
3665,2021-08-05,Postgraduate,Engineering,Essay,5,15,High,Fail,Yes,5,3.0,No
3666,2021-08-23,PhD,AI,Coding,44,7,Medium,Fail,No,4,0.16,No
3667,2024-12-14,Postgraduate,Biology,Presentation,178,27,Low,Incomplete,No,10,0.15,No
3668,2023-10-11,Postgraduate,Mathematics,Coding,147,37,Medium,Fail,No,7,0.25,No
3669,2024-01-23,PhD,Computer Science,Coding,24,31,Low,Incomplete,No,4,1.29,No
3670,2020-05-08,High School,Chemistry,Project,28,2,High,Pass,No,4,0.07,No
3671,2024-04-06,PhD,Biology,Project,47,23,High,Fail,No,4,0.49,No
3672,2022-01-31,Undergraduate,Biology,Quiz,134,29,Medium,Incomplete,Yes,10,0.22,No
3673,2020-09-24,PhD,AI,Essay,29,38,Low,Pass,Yes,5,1.31,No
3674,2025-10-28,PhD,AI,Project,10,29,Low,Incomplete,Yes,7,2.9,No
3675,2023-06-21,Postgraduate,Economics,Presentation,151,13,High,Fail,No,10,0.09,No
3676,2024-01-27,Postgraduate,Physics,Research,115,4,High,Incomplete,Yes,10,0.03,No
3677,2022-03-21,PhD,Physics,Research,79,24,High,Incomplete,Yes,1,0.3,No
3678,2023-03-15,Postgraduate,Economics,Coding,74,27,Medium,Incomplete,No,5,0.36,No
3679,2025-07-15,Undergraduate,Biology,Presentation,117,36,Low,Incomplete,No,3,0.31,No
3680,2025-08-14,High School,Computer Science,Research,116,23,Low,Incomplete,Yes,8,0.2,No
3681,2023-05-25,PhD,Economics,Essay,156,34,High,Incomplete,Yes,8,0.22,No
3682,2023-01-25,Undergraduate,History,Quiz,16,39,Medium,Incomplete,No,10,2.44,No
3683,2022-05-27,High School,AI,Coding,87,4,Low,Pass,Yes,9,0.05,Yes
3684,2024-05-16,Postgraduate,AI,Presentation,168,11,Medium,Pass,No,4,0.07,No
3685,2024-01-07,Postgraduate,Literature,Research,157,22,Low,Pass,Yes,2,0.14,No
3686,2023-12-27,PhD,Mathematics,Coding,134,29,Low,Pass,Yes,4,0.22,No
3687,2023-09-14,Postgraduate,AI,Presentation,79,25,Medium,Pass,No,10,0.32,Yes
3688,2020-08-28,Undergraduate,Economics,Research,71,29,Medium,Fail,No,10,0.41,No
3689,2021-05-16,High School,AI,Essay,52,12,Low,Fail,Yes,4,0.23,No
3690,2024-07-17,Postgraduate,Computer Science,Presentation,109,33,High,Incomplete,Yes,10,0.3,No
3691,2020-06-30,High School,History,Essay,85,34,High,Pass,Yes,4,0.4,No
3692,2024-03-07,Undergraduate,Literature,Research,174,26,Low,Pass,Yes,9,0.15,Yes
3693,2023-07-09,Postgraduate,Mathematics,Essay,47,38,Medium,Fail,Yes,9,0.81,No
3694,2020-02-17,High School,Mathematics,Essay,52,19,Medium,Fail,Yes,9,0.37,No
3695,2021-01-14,Postgraduate,Literature,Essay,103,6,High,Fail,Yes,4,0.06,No
3696,2024-07-01,Postgraduate,Mathematics,Quiz,91,8,High,Pass,Yes,10,0.09,Yes
3697,2024-08-13,PhD,Physics,Presentation,115,32,Low,Fail,Yes,9,0.28,No
3698,2020-02-16,Postgraduate,Engineering,Coding,157,14,High,Pass,No,1,0.09,No
3699,2025-07-01,High School,Engineering,Research,26,10,High,Pass,Yes,3,0.38,No
3700,2020-10-31,Undergraduate,History,Presentation,95,11,Low,Pass,No,1,0.12,No
3701,2020-08-01,Undergraduate,Economics,Project,23,31,Medium,Fail,No,7,1.35,No
3702,2021-09-24,PhD,History,Presentation,6,25,Medium,Pass,Yes,3,4.17,No
3703,2024-08-24,Undergraduate,Mathematics,Project,63,4,Medium,Incomplete,No,2,0.06,No
3704,2024-10-24,Postgraduate,Economics,Project,28,11,Low,Pass,No,1,0.39,No
3705,2020-09-16,High School,Physics,Project,38,15,High,Incomplete,Yes,4,0.39,No
3706,2020-08-30,Undergraduate,Computer Science,Quiz,154,33,Medium,Incomplete,Yes,1,0.21,No
3707,2024-10-23,Undergraduate,Biology,Essay,77,22,High,Fail,Yes,1,0.29,No
3708,2024-05-03,High School,Engineering,Research,145,4,Medium,Fail,Yes,6,0.03,No
3709,2021-10-30,High School,Physics,Coding,17,14,Medium,Pass,Yes,7,0.82,Yes
3710,2023-01-27,High School,Literature,Essay,69,17,High,Fail,Yes,9,0.25,No
3711,2020-11-04,PhD,Physics,Quiz,14,36,Low,Fail,No,10,2.57,No
3712,2023-08-26,Postgraduate,History,Presentation,95,2,Medium,Pass,No,9,0.02,Yes
3713,2020-05-22,PhD,Chemistry,Project,121,17,Medium,Fail,No,10,0.14,No
3714,2022-06-21,Postgraduate,Engineering,Project,15,32,Medium,Pass,No,2,2.13,No
3715,2023-06-03,Undergraduate,Engineering,Project,9,19,High,Fail,No,8,2.11,No
3716,2024-10-31,Undergraduate,Computer Science,Coding,177,35,Medium,Fail,No,7,0.2,No
3717,2020-12-16,Postgraduate,Biology,Essay,29,26,Medium,Fail,Yes,9,0.9,No
3718,2024-06-29,High School,Economics,Quiz,177,25,High,Fail,Yes,3,0.14,No
3719,2024-05-05,Undergraduate,Engineering,Research,104,6,Low,Fail,No,3,0.06,No
3720,2024-06-22,PhD,Mathematics,Coding,83,39,High,Pass,No,7,0.47,Yes
3721,2024-08-18,PhD,Mathematics,Essay,106,24,Medium,Pass,No,8,0.23,Yes
3722,2023-04-24,High School,Chemistry,Essay,98,32,Low,Pass,Yes,3,0.33,No
3723,2023-08-13,Undergraduate,History,Coding,56,22,Low,Fail,No,1,0.39,No
3724,2020-01-03,Postgraduate,Literature,Presentation,84,39,Medium,Pass,No,3,0.46,No
3725,2021-03-18,Postgraduate,Mathematics,Quiz,43,1,High,Fail,Yes,6,0.02,No
3726,2022-03-26,High School,Biology,Project,35,33,Medium,Fail,No,1,0.94,No
3727,2023-09-11,Undergraduate,History,Project,43,16,Low,Pass,Yes,1,0.37,No
3728,2020-12-14,Undergraduate,Engineering,Quiz,71,15,High,Pass,No,2,0.21,No
3729,2023-02-25,High School,Literature,Research,136,15,Medium,Incomplete,Yes,8,0.11,No
3730,2025-05-27,Undergraduate,History,Essay,43,7,Low,Fail,Yes,4,0.16,No
3731,2021-01-14,Undergraduate,Economics,Presentation,149,34,Low,Incomplete,Yes,1,0.23,No
3732,2020-06-23,PhD,Chemistry,Quiz,46,27,Medium,Fail,No,4,0.59,No
3733,2023-09-23,Postgraduate,Literature,Research,120,19,Medium,Pass,No,4,0.16,No
3734,2023-05-15,Undergraduate,Biology,Project,131,10,Medium,Fail,No,3,0.08,No
3735,2021-06-09,Postgraduate,Biology,Quiz,34,5,Medium,Incomplete,Yes,9,0.15,No
3736,2020-04-13,Postgraduate,Mathematics,Coding,69,22,Medium,Pass,Yes,9,0.32,Yes
3737,2025-04-16,Undergraduate,Mathematics,Quiz,117,26,Medium,Fail,No,7,0.22,No
3738,2020-06-30,Undergraduate,Literature,Presentation,131,20,Medium,Incomplete,No,2,0.15,No
3739,2021-06-13,High School,Economics,Quiz,58,5,High,Pass,No,9,0.09,Yes
3740,2024-01-14,Undergraduate,Physics,Quiz,39,26,Low,Pass,Yes,8,0.67,Yes
3741,2023-04-25,High School,History,Quiz,61,1,High,Pass,Yes,7,0.02,Yes
3742,2020-11-30,Postgraduate,History,Quiz,41,38,High,Fail,No,6,0.93,No
3743,2025-03-04,Postgraduate,History,Coding,59,5,High,Incomplete,No,2,0.08,No
3744,2021-05-16,Postgraduate,Biology,Coding,67,18,High,Fail,Yes,10,0.27,No
3745,2024-11-05,PhD,Mathematics,Essay,11,3,High,Pass,No,4,0.27,No
3746,2023-04-21,Postgraduate,Engineering,Presentation,132,24,High,Incomplete,No,9,0.18,No
3747,2024-08-20,High School,Literature,Presentation,134,6,Medium,Incomplete,No,1,0.04,No
3748,2021-06-19,High School,Computer Science,Presentation,156,10,Medium,Incomplete,No,4,0.06,No
3749,2025-02-12,PhD,Biology,Presentation,37,32,Medium,Incomplete,Yes,4,0.86,No
3750,2022-05-28,High School,Chemistry,Coding,52,15,High,Fail,No,9,0.29,No
3751,2020-06-16,PhD,Mathematics,Quiz,120,14,High,Pass,No,9,0.12,Yes
3752,2022-06-13,PhD,Literature,Research,84,30,Medium,Incomplete,No,5,0.36,No
3753,2020-01-27,PhD,Mathematics,Coding,108,25,Medium,Fail,No,1,0.23,No
3754,2020-01-16,PhD,AI,Project,40,11,High,Pass,Yes,3,0.28,No
3755,2021-06-04,High School,Engineering,Coding,133,27,High,Pass,No,9,0.2,Yes
3756,2022-12-07,PhD,Chemistry,Research,71,14,High,Pass,Yes,1,0.2,No
3757,2023-05-11,Postgraduate,Engineering,Research,150,11,High,Pass,No,7,0.07,Yes
3758,2024-06-14,High School,History,Presentation,95,15,Low,Pass,Yes,5,0.16,No
3759,2022-12-19,Undergraduate,Computer Science,Presentation,75,38,High,Pass,Yes,9,0.51,Yes
3760,2023-06-20,PhD,Computer Science,Essay,44,17,Low,Pass,Yes,7,0.39,Yes
3761,2022-08-20,PhD,Literature,Project,27,31,High,Pass,No,9,1.15,Yes
3762,2022-07-12,PhD,History,Project,140,7,Low,Incomplete,No,6,0.05,No
3763,2023-12-03,Postgraduate,Literature,Project,100,37,Medium,Pass,Yes,10,0.37,Yes
3764,2022-10-07,PhD,Engineering,Coding,31,14,Medium,Pass,No,6,0.45,Yes
3765,2025-07-26,Undergraduate,Economics,Research,123,28,High,Fail,No,8,0.23,No
3766,2024-02-08,Undergraduate,Computer Science,Presentation,113,5,Low,Fail,Yes,8,0.04,No
3767,2022-11-18,High School,Engineering,Quiz,61,36,Low,Incomplete,No,3,0.59,No
3768,2024-11-05,PhD,Chemistry,Coding,56,39,High,Pass,No,7,0.7,Yes
3769,2021-04-15,Postgraduate,Mathematics,Essay,29,5,Low,Pass,Yes,6,0.17,Yes
3770,2023-06-15,High School,History,Quiz,51,13,Medium,Fail,No,10,0.25,No
3771,2021-10-02,High School,History,Presentation,159,1,Low,Pass,No,2,0.01,No
3772,2024-04-23,Postgraduate,Economics,Project,160,2,Medium,Incomplete,Yes,6,0.01,No
3773,2025-05-25,Undergraduate,Literature,Project,11,25,Medium,Incomplete,No,8,2.27,No
3774,2022-08-04,PhD,Economics,Coding,14,38,High,Fail,Yes,1,2.71,No
3775,2022-01-12,Undergraduate,Economics,Coding,115,20,Low,Incomplete,Yes,1,0.17,No
3776,2024-01-30,PhD,Engineering,Presentation,117,11,Medium,Fail,No,2,0.09,No
3777,2024-01-31,Postgraduate,Economics,Presentation,55,11,Medium,Fail,Yes,2,0.2,No
3778,2021-04-18,Postgraduate,History,Project,163,7,Medium,Incomplete,No,4,0.04,No
3779,2022-01-19,PhD,Mathematics,Presentation,113,33,Medium,Fail,No,2,0.29,No
3780,2020-05-23,Postgraduate,Engineering,Research,56,23,High,Fail,No,10,0.41,No
3781,2023-04-16,Undergraduate,Biology,Research,75,18,Medium,Pass,Yes,7,0.24,Yes
3782,2022-04-02,Undergraduate,Economics,Research,131,28,Medium,Incomplete,No,5,0.21,No
3783,2023-10-03,PhD,AI,Research,163,17,High,Incomplete,No,8,0.1,No
3784,2020-11-16,Postgraduate,Computer Science,Project,66,18,Medium,Fail,No,1,0.27,No
3785,2021-06-15,Postgraduate,Mathematics,Quiz,66,29,Medium,Pass,Yes,9,0.44,Yes
3786,2023-01-22,PhD,Computer Science,Coding,169,40,Medium,Fail,Yes,4,0.24,No
3787,2024-12-11,Postgraduate,History,Presentation,13,31,High,Pass,No,4,2.38,No
3788,2022-06-03,Undergraduate,Literature,Quiz,108,38,Low,Pass,Yes,4,0.35,No
3789,2024-07-25,PhD,History,Project,139,3,High,Fail,Yes,8,0.02,No
3790,2022-06-25,PhD,Biology,Essay,75,6,Medium,Pass,No,4,0.08,No
3791,2021-12-24,Postgraduate,Mathematics,Quiz,31,3,High,Pass,No,6,0.1,Yes
3792,2025-10-16,Undergraduate,Literature,Research,166,38,Medium,Pass,Yes,5,0.23,No
3793,2024-06-04,PhD,History,Project,114,18,High,Fail,No,1,0.16,No
3794,2022-10-11,Undergraduate,Chemistry,Research,55,37,High,Fail,No,2,0.67,No
3795,2023-10-06,Undergraduate,Mathematics,Project,152,19,Low,Pass,Yes,1,0.12,No
3796,2022-01-03,PhD,AI,Essay,128,35,Low,Incomplete,No,2,0.27,No
3797,2024-05-23,Postgraduate,Literature,Quiz,156,30,Medium,Incomplete,No,4,0.19,No
3798,2025-10-24,Undergraduate,Biology,Essay,114,6,Medium,Fail,Yes,6,0.05,No
3799,2025-01-05,Postgraduate,History,Project,126,34,High,Pass,No,1,0.27,No
3800,2023-11-09,Undergraduate,AI,Essay,52,30,Low,Incomplete,No,9,0.58,No
3801,2025-04-10,Postgraduate,AI,Research,20,31,Low,Incomplete,Yes,3,1.55,No
3802,2022-01-16,Undergraduate,AI,Essay,60,37,Low,Pass,Yes,8,0.62,Yes
3803,2025-03-06,Postgraduate,Computer Science,Presentation,170,38,High,Fail,Yes,4,0.22,No
3804,2022-10-14,PhD,AI,Presentation,119,1,Medium,Incomplete,Yes,8,0.01,No
3805,2020-09-27,High School,AI,Project,98,8,Low,Fail,No,1,0.08,No
3806,2025-07-24,High School,Economics,Presentation,57,35,High,Incomplete,No,8,0.61,No
3807,2023-01-06,Undergraduate,Mathematics,Coding,70,34,Medium,Fail,Yes,7,0.49,No
3808,2023-09-07,Postgraduate,Mathematics,Quiz,72,40,Low,Fail,Yes,9,0.56,No
3809,2020-08-24,High School,Biology,Essay,120,36,High,Pass,No,5,0.3,No
3810,2022-10-03,High School,AI,Research,137,21,High,Incomplete,No,5,0.15,No
3811,2022-12-30,High School,Literature,Presentation,173,37,Medium,Incomplete,Yes,1,0.21,No
3812,2022-03-29,Undergraduate,Mathematics,Research,165,24,Medium,Pass,No,3,0.15,No
3813,2024-09-29,High School,Physics,Project,97,11,Low,Incomplete,Yes,3,0.11,No
3814,2024-07-05,PhD,Biology,Coding,10,39,Low,Pass,No,7,3.9,Yes
3815,2023-12-15,Postgraduate,Mathematics,Coding,12,29,High,Incomplete,Yes,6,2.42,No
3816,2023-02-01,High School,Chemistry,Project,123,14,Low,Pass,Yes,3,0.11,No
3817,2024-01-03,Undergraduate,Physics,Presentation,88,1,Low,Fail,Yes,4,0.01,No
3818,2020-11-17,Undergraduate,Mathematics,Project,103,34,Low,Pass,No,9,0.33,Yes
3819,2021-05-24,High School,Engineering,Coding,19,23,Medium,Incomplete,No,8,1.21,No
3820,2022-06-09,Postgraduate,Economics,Research,158,29,Low,Incomplete,Yes,5,0.18,No
3821,2023-09-11,Postgraduate,Biology,Presentation,31,24,Low,Incomplete,Yes,8,0.77,No
3822,2021-08-18,Undergraduate,Literature,Coding,116,18,Low,Incomplete,No,2,0.16,No
3823,2025-08-28,Postgraduate,Chemistry,Quiz,98,30,High,Fail,Yes,6,0.31,No
3824,2023-10-18,High School,Biology,Essay,136,8,High,Fail,No,5,0.06,No
3825,2022-12-08,PhD,AI,Essay,177,22,Low,Incomplete,No,9,0.12,No
3826,2023-02-27,High School,Computer Science,Project,12,33,High,Pass,No,5,2.75,No
3827,2024-07-25,Postgraduate,Mathematics,Coding,90,2,Medium,Fail,No,6,0.02,No
3828,2023-12-14,Undergraduate,Computer Science,Quiz,135,33,Low,Pass,Yes,3,0.24,No
3829,2025-01-03,PhD,Computer Science,Quiz,119,29,High,Fail,No,5,0.24,No
3830,2024-03-04,Undergraduate,Computer Science,Quiz,35,9,Low,Incomplete,No,3,0.26,No
3831,2023-03-27,Undergraduate,Economics,Presentation,125,40,Low,Pass,No,1,0.32,No
3832,2023-03-13,Postgraduate,Computer Science,Presentation,77,36,Medium,Incomplete,No,8,0.47,No
3833,2022-12-22,High School,AI,Research,38,13,High,Incomplete,No,7,0.34,No
3834,2025-06-24,High School,Chemistry,Quiz,98,38,Low,Fail,Yes,3,0.39,No
3835,2025-01-18,PhD,Economics,Quiz,164,2,Medium,Fail,Yes,3,0.01,No
3836,2021-09-18,PhD,Chemistry,Project,128,26,Medium,Pass,Yes,5,0.2,No
3837,2024-02-15,High School,Biology,Quiz,31,32,High,Pass,Yes,6,1.03,Yes
3838,2023-03-04,Postgraduate,Computer Science,Presentation,66,19,Medium,Fail,No,6,0.29,No
3839,2024-11-17,Undergraduate,Physics,Research,147,14,Low,Fail,No,7,0.1,No
3840,2024-08-25,High School,Literature,Presentation,96,1,Medium,Incomplete,Yes,1,0.01,No
3841,2025-08-21,PhD,Mathematics,Quiz,56,6,Medium,Pass,No,6,0.11,Yes
3842,2025-04-15,Postgraduate,Chemistry,Essay,165,38,Medium,Incomplete,Yes,4,0.23,No
3843,2024-05-20,PhD,Mathematics,Presentation,179,16,Low,Incomplete,No,1,0.09,No
3844,2025-10-21,Postgraduate,Mathematics,Essay,13,24,Medium,Incomplete,Yes,10,1.85,No
3845,2020-11-16,High School,Physics,Quiz,57,12,Low,Pass,No,5,0.21,No
3846,2020-07-17,High School,Engineering,Project,53,16,High,Pass,No,4,0.3,No
3847,2025-08-09,High School,Chemistry,Essay,175,16,High,Incomplete,No,9,0.09,No
3848,2021-11-25,High School,Literature,Presentation,162,14,High,Fail,No,8,0.09,No
3849,2025-10-29,High School,AI,Research,115,26,Low,Incomplete,No,3,0.23,No
3850,2020-02-02,Undergraduate,History,Presentation,28,12,Medium,Pass,No,7,0.43,Yes
3851,2023-04-11,PhD,History,Coding,110,20,Medium,Pass,No,8,0.18,Yes
3852,2022-03-06,Undergraduate,Economics,Presentation,116,27,Low,Fail,No,9,0.23,No
3853,2021-01-15,PhD,Economics,Quiz,74,40,High,Pass,No,7,0.54,Yes
3854,2024-12-31,High School,History,Quiz,103,40,Low,Incomplete,No,4,0.39,No
3855,2021-01-11,Postgraduate,Computer Science,Research,108,20,High,Pass,Yes,10,0.19,Yes
3856,2023-02-17,High School,Chemistry,Project,101,38,Low,Incomplete,No,5,0.38,No
3857,2024-05-10,PhD,AI,Project,137,5,Low,Incomplete,Yes,3,0.04,No
3858,2021-08-20,Undergraduate,Chemistry,Quiz,103,36,Medium,Pass,Yes,1,0.35,No
3859,2022-07-16,PhD,Biology,Coding,129,36,Medium,Pass,No,2,0.28,No
3860,2022-04-14,PhD,Economics,Quiz,138,21,Medium,Incomplete,Yes,1,0.15,No
3861,2022-12-23,Postgraduate,Computer Science,Presentation,103,21,High,Fail,No,6,0.2,No
3862,2025-02-28,PhD,Literature,Project,5,4,Medium,Fail,Yes,3,0.8,No
3863,2024-06-08,PhD,AI,Quiz,168,17,High,Fail,Yes,7,0.1,No
3864,2022-07-07,Undergraduate,Economics,Essay,99,27,Low,Fail,No,6,0.27,No
3865,2022-03-01,Postgraduate,History,Coding,15,4,Medium,Pass,Yes,9,0.27,Yes
3866,2024-11-01,PhD,History,Research,30,24,Low,Pass,Yes,6,0.8,Yes
3867,2020-12-05,High School,Engineering,Presentation,93,2,Medium,Fail,No,2,0.02,No
3868,2022-08-22,Undergraduate,Computer Science,Presentation,86,4,High,Pass,No,4,0.05,No
3869,2022-01-30,Undergraduate,Engineering,Presentation,126,28,Medium,Incomplete,Yes,3,0.22,No
3870,2025-06-29,High School,History,Coding,58,14,High,Pass,Yes,7,0.24,Yes
3871,2020-06-15,High School,Economics,Essay,14,24,Low,Pass,Yes,9,1.71,Yes
3872,2022-12-30,Postgraduate,Economics,Project,80,38,Medium,Fail,Yes,6,0.47,No
3873,2021-06-27,PhD,Mathematics,Project,51,23,High,Incomplete,No,2,0.45,No
3874,2021-04-08,Postgraduate,Biology,Quiz,133,13,Low,Fail,Yes,8,0.1,No
3875,2025-05-16,Postgraduate,Physics,Coding,15,28,Low,Pass,Yes,3,1.87,No
3876,2021-03-21,PhD,Literature,Presentation,121,19,Medium,Pass,No,2,0.16,No
3877,2023-03-03,PhD,Biology,Coding,16,19,Low,Pass,Yes,8,1.19,Yes
3878,2023-03-01,Undergraduate,Physics,Coding,110,28,Medium,Fail,No,1,0.25,No
3879,2021-12-19,Undergraduate,Biology,Research,27,27,Medium,Fail,Yes,7,1.0,No
3880,2021-08-19,Postgraduate,Economics,Quiz,89,22,Low,Fail,No,3,0.25,No
3881,2020-08-09,Undergraduate,AI,Project,126,4,Low,Fail,No,2,0.03,No
3882,2020-02-01,High School,Computer Science,Project,180,28,High,Fail,Yes,7,0.16,No
3883,2020-01-12,Postgraduate,Economics,Essay,23,12,Low,Incomplete,Yes,7,0.52,No
3884,2025-02-01,Undergraduate,Chemistry,Coding,98,13,High,Pass,Yes,1,0.13,No
3885,2024-02-26,Postgraduate,Literature,Quiz,154,21,Low,Fail,No,8,0.14,No
3886,2020-08-17,PhD,Engineering,Quiz,53,10,Low,Incomplete,Yes,1,0.19,No
3887,2021-08-28,Postgraduate,Chemistry,Research,179,17,Medium,Incomplete,No,6,0.09,No
3888,2021-03-28,High School,Chemistry,Project,13,20,Low,Incomplete,Yes,6,1.54,No
3889,2023-06-02,High School,Computer Science,Essay,17,39,Low,Pass,No,7,2.29,Yes
3890,2024-02-04,Undergraduate,Biology,Research,56,16,Low,Fail,No,6,0.29,No
3891,2023-05-24,Undergraduate,Economics,Project,18,1,High,Incomplete,No,2,0.06,No
3892,2024-07-19,Postgraduate,Biology,Research,119,3,High,Incomplete,Yes,2,0.03,No
3893,2025-03-09,High School,History,Research,20,8,Low,Fail,Yes,9,0.4,No
3894,2022-07-06,Undergraduate,Engineering,Project,125,6,Medium,Incomplete,No,7,0.05,No
3895,2021-03-20,PhD,AI,Presentation,118,24,Low,Fail,Yes,8,0.2,No
3896,2022-08-27,Undergraduate,Mathematics,Project,22,4,High,Fail,No,10,0.18,No
3897,2020-12-09,PhD,Engineering,Presentation,53,16,High,Incomplete,Yes,8,0.3,No
3898,2022-05-17,PhD,History,Project,132,2,High,Incomplete,No,5,0.02,No
3899,2020-06-25,PhD,Computer Science,Project,166,19,Medium,Pass,No,10,0.11,Yes
3900,2022-04-09,Postgraduate,Economics,Essay,174,32,Medium,Fail,Yes,10,0.18,No
3901,2022-12-04,PhD,Chemistry,Essay,125,35,High,Fail,No,3,0.28,No
3902,2022-01-16,PhD,Physics,Presentation,174,11,Medium,Pass,Yes,7,0.06,Yes
3903,2020-09-22,High School,Literature,Research,136,2,High,Pass,Yes,10,0.01,Yes
3904,2022-06-21,PhD,Mathematics,Presentation,171,5,High,Fail,Yes,9,0.03,No
3905,2020-10-02,PhD,Mathematics,Essay,55,9,Medium,Incomplete,No,3,0.16,No
3906,2020-04-08,Postgraduate,Literature,Research,124,32,Medium,Pass,Yes,5,0.26,No
3907,2025-03-16,Undergraduate,AI,Presentation,38,7,Low,Incomplete,No,7,0.18,No
3908,2024-07-01,Postgraduate,AI,Essay,130,29,Low,Incomplete,No,10,0.22,No
3909,2024-01-22,PhD,Engineering,Project,33,38,Low,Pass,Yes,6,1.15,Yes
3910,2021-05-07,Undergraduate,Computer Science,Research,66,37,High,Incomplete,No,5,0.56,No
3911,2021-12-16,Postgraduate,Mathematics,Essay,131,23,Low,Fail,No,5,0.18,No
3912,2024-08-31,PhD,Biology,Quiz,143,8,High,Pass,Yes,8,0.06,Yes
3913,2025-07-27,Postgraduate,Literature,Research,77,32,Medium,Incomplete,Yes,6,0.42,No
3914,2023-09-26,Postgraduate,Biology,Presentation,65,24,Medium,Incomplete,No,2,0.37,No
3915,2021-12-27,Postgraduate,Chemistry,Essay,25,40,Low,Pass,No,5,1.6,No
3916,2024-10-10,High School,Chemistry,Research,130,8,High,Pass,No,10,0.06,Yes
3917,2022-02-13,Undergraduate,Computer Science,Coding,178,3,Low,Incomplete,Yes,4,0.02,No
3918,2025-05-13,Undergraduate,Mathematics,Quiz,169,26,High,Pass,No,6,0.15,Yes
3919,2022-08-08,Undergraduate,Computer Science,Quiz,50,28,High,Pass,Yes,3,0.56,No
3920,2023-02-07,PhD,History,Research,134,8,Low,Pass,Yes,7,0.06,Yes
3921,2022-03-17,Postgraduate,Computer Science,Essay,120,15,High,Pass,Yes,3,0.12,No
3922,2022-06-24,High School,Economics,Project,122,33,Medium,Fail,Yes,4,0.27,No
3923,2023-02-08,PhD,Computer Science,Project,170,4,Medium,Fail,No,8,0.02,No
3924,2025-05-30,High School,Economics,Quiz,57,5,Low,Incomplete,No,4,0.09,No
3925,2023-05-21,Postgraduate,Biology,Quiz,68,33,High,Pass,Yes,6,0.49,Yes
3926,2025-07-20,Postgraduate,Mathematics,Presentation,41,30,Low,Pass,No,9,0.73,Yes
3927,2020-05-21,Undergraduate,AI,Presentation,100,29,High,Fail,No,3,0.29,No
3928,2022-11-16,Undergraduate,Biology,Presentation,30,27,High,Fail,No,1,0.9,No
3929,2025-11-03,Postgraduate,Computer Science,Essay,107,37,Medium,Pass,No,5,0.35,No
3930,2021-03-10,High School,Physics,Essay,81,10,Medium,Incomplete,No,5,0.12,No
3931,2022-03-01,Postgraduate,History,Presentation,43,8,Low,Pass,Yes,9,0.19,Yes
3932,2024-08-29,High School,Biology,Coding,165,38,Low,Fail,No,6,0.23,No
3933,2022-05-10,Postgraduate,Literature,Project,24,7,Low,Fail,No,1,0.29,No
3934,2022-02-11,Postgraduate,Economics,Quiz,106,4,High,Pass,No,5,0.04,No
3935,2021-10-22,PhD,Chemistry,Quiz,90,21,Medium,Fail,Yes,1,0.23,No
3936,2021-12-29,High School,Biology,Quiz,69,25,High,Incomplete,Yes,3,0.36,No
3937,2022-10-20,Postgraduate,Mathematics,Research,26,29,Low,Incomplete,No,4,1.12,No
3938,2023-02-05,PhD,AI,Essay,164,22,Medium,Fail,Yes,1,0.13,No
3939,2024-09-04,High School,Biology,Presentation,139,5,Low,Fail,No,2,0.04,No
3940,2024-05-21,Undergraduate,Computer Science,Coding,24,17,High,Incomplete,Yes,3,0.71,No
3941,2020-01-02,Undergraduate,Chemistry,Quiz,167,7,Medium,Fail,No,2,0.04,No
3942,2024-04-17,High School,Engineering,Quiz,116,17,High,Pass,No,5,0.15,No
3943,2021-05-14,Undergraduate,Biology,Project,55,28,Medium,Fail,Yes,3,0.51,No
3944,2025-10-22,Postgraduate,Engineering,Essay,89,28,High,Fail,Yes,8,0.31,No
3945,2021-02-09,Postgraduate,Economics,Presentation,48,37,Low,Incomplete,No,3,0.77,No
3946,2023-05-30,Undergraduate,Chemistry,Essay,154,8,High,Incomplete,Yes,5,0.05,No
3947,2021-10-17,Postgraduate,Literature,Essay,79,8,Medium,Pass,Yes,4,0.1,No
3948,2025-10-03,Postgraduate,AI,Presentation,153,13,High,Pass,No,3,0.08,No
3949,2024-08-15,Postgraduate,Chemistry,Essay,35,11,High,Pass,Yes,8,0.31,Yes
3950,2023-05-21,High School,Chemistry,Essay,163,33,High,Fail,No,7,0.2,No
3951,2025-08-23,PhD,AI,Quiz,164,20,High,Pass,Yes,8,0.12,Yes
3952,2022-02-03,High School,Biology,Project,103,30,High,Fail,Yes,7,0.29,No
3953,2023-07-02,Postgraduate,Engineering,Essay,85,13,Low,Incomplete,Yes,9,0.15,No
3954,2020-04-14,High School,Physics,Coding,20,34,Medium,Pass,Yes,2,1.7,No
3955,2024-01-11,PhD,Literature,Coding,65,19,Low,Incomplete,No,1,0.29,No
3956,2021-05-28,Undergraduate,History,Research,49,26,Medium,Pass,Yes,3,0.53,No
3957,2020-02-11,Undergraduate,Computer Science,Coding,69,11,Low,Incomplete,No,8,0.16,No
3958,2020-06-10,PhD,Economics,Research,12,20,Low,Incomplete,Yes,10,1.67,No
3959,2025-07-14,PhD,AI,Research,82,4,High,Incomplete,No,8,0.05,No
3960,2021-07-03,High School,Mathematics,Research,171,22,Low,Fail,Yes,1,0.13,No
3961,2022-09-14,Undergraduate,Mathematics,Quiz,23,2,High,Incomplete,No,3,0.09,No
