session_id,date,education_level,subject,task_type,duration_min,num_prompts,ai_help_level,result,reuse_ai_again,satisfaction_rating,prompts_per_min,is_success
3830,20240304,2,6,3,35,9,1,2,1,3,0.26,0
3831,20230327,2,8,5,125,40,1,0,1,1,0.32,0
3832,20230313,3,6,5,77,36,2,2,1,8,0.47,0
3833,20221222,1,7,4,38,13,3,2,1,7,0.34,0
3834,20250624,1,3,3,98,38,1,1,0,3,0.39,0
3835,20250118,4,8,3,164,2,2,1,0,3,0.01,0
3836,20210918,4,3,6,128,26,2,0,0,5,0.2,0
3837,20240215,1,4,3,31,32,3,0,0,6,1.03,0
3838,20230304,3,6,5,66,19,2,1,1,6,0.29,1
3839,20241117,2,2,4,147,14,1,1,1,7,0.1,1
3840,20240825,1,9,5,96,1,2,2,0,1,0.01,0
3841,20250821,4,1,3,56,6,2,0,1,6,0.11,0
3842,20250415,3,3,1,165,38,2,2,0,4,0.23,0
3843,20240520,4,1,5,179,16,1,2,1,1,0.09,0
3844,20251021,3,1,1,13,24,2,2,0,10,1.85,0
3845,20201116,1,2,3,57,12,1,0,1,5,0.21,0
3846,20200717,1,10,6,53,16,3,0,1,4,0.3,0
3847,20250809,1,3,1,175,16,3,2,1,9,0.09,0
3848,20211125,1,9,5,162,14,3,1,1,8,0.09,1
3849,20251029,1,7,4,115,26,1,2,1,3,0.23,0
3850,20200202,2,5,5,28,12,2,0,1,7,0.43,0
3851,20230411,4,5,2,110,20,2,0,1,8,0.18,0
3852,20220306,2,8,5,116,27,1,1,1,9,0.23,1
3853,20210115,4,8,3,74,40,3,0,1,7,0.54,0
3854,20241231,1,5,3,103,40,1,2,1,4,0.39,0
3855,20210111,3,6,4,108,20,3,0,0,10,0.19,0
3856,20230217,1,3,6,101,38,1,2,1,5,0.38,0
3857,20240510,4,7,6,137,5,1,2,0,3,0.04,0
3858,20210820,2,3,3,103,36,2,0,0,1,0.35,0
3859,20220716,4,4,2,129,36,2,0,1,2,0.28,0
3860,20220414,4,8,3,138,21,2,2,0,1,0.15,0
3861,20221223,3,6,5,103,21,3,1,1,6,0.2,1
3862,20250228,4,9,6,5,4,2,1,0,3,0.8,0
3863,20240608,4,7,3,168,17,3,1,0,7,0.1,1
3864,20220707,2,8,1,99,27,1,1,1,6,0.27,1
3865,20220301,3,5,2,15,4,2,0,0,9,0.27,0
3866,20241101,4,5,4,30,24,1,0,0,6,0.8,0
3867,20201205,1,10,5,93,2,2,1,1,2,0.02,0
3868,20220822,2,6,5,86,4,3,0,1,4,0.05,0
3869,20220130,2,10,5,126,28,2,2,0,3,0.22,0
3870,20250629,1,5,2,58,14,3,0,0,7,0.24,0
3871,20200615,1,8,1,14,24,1,0,0,9,1.71,0
3872,20221230,3,8,6,80,38,2,1,0,6,0.47,1
3873,20210627,4,1,6,51,23,3,2,1,2,0.45,0
3874,20210408,3,4,3,133,13,1,1,0,8,0.1,1
3875,20250516,3,2,2,15,28,1,0,0,3,1.87,0
3876,20210321,4,9,5,121,19,2,0,1,2,0.16,0
3877,20230303,4,4,2,16,19,1,0,0,8,1.19,0
3878,20230301,2,2,2,110,28,2,1,1,1,0.25,0
3879,20211219,2,4,4,27,27,2,1,0,7,1.0,1
3880,20210819,3,8,3,89,22,1,1,1,3,0.25,0
3881,20200809,2,7,6,126,4,1,1,1,2,0.03,0
3882,20200201,1,6,6,180,28,3,1,0,7,0.16,1
3883,20200112,3,8,1,23,12,1,2,0,7,0.52,0
3884,20250201,2,3,2,98,13,3,0,0,1,0.13,0
3885,20240226,3,9,3,154,21,1,1,1,8,0.14,1
3886,20200817,4,10,3,53,10,1,2,0,1,0.19,0
3887,20210828,3,3,4,179,17,2,2,1,6,0.09,0
3888,20210328,1,3,6,13,20,1,2,0,6,1.54,0
3889,20230602,1,6,1,17,39,1,0,1,7,2.29,0
3890,20240204,2,4,4,56,16,1,1,1,6,0.29,1
3891,20230524,2,8,6,18,1,3,2,1,2,0.06,0
3892,20240719,3,4,4,119,3,3,2,0,2,0.03,0
3893,20250309,1,5,4,20,8,1,1,0,9,0.4,1
3894,20220706,2,10,6,125,6,2,2,1,7,0.05,0
3895,20210320,4,7,5,118,24,1,1,0,8,0.2,1
3896,20220827,2,1,6,22,4,3,1,1,10,0.18,1
3897,20201209,4,10,5,53,16,3,2,0,8,0.3,0
3898,20220517,4,5,6,132,2,3,2,1,5,0.02,0
3899,20200625,4,6,6,166,19,2,0,1,10,0.11,0
3900,20220409,3,8,1,174,32,2,1,0,10,0.18,1
3901,20221204,4,3,1,125,35,3,1,1,3,0.28,0
3902,20220116,4,2,5,174,11,2,0,0,7,0.06,0
3903,20200922,1,9,4,136,2,3,0,0,10,0.01,0
3904,20220621,4,1,5,171,5,3,1,0,9,0.03,1
3905,20201002,4,1,1,55,9,2,2,1,3,0.16,0
3906,20200408,3,9,4,124,32,2,0,0,5,0.26,0
3907,20250316,2,7,5,38,7,1,2,1,7,0.18,0
3908,20240701,3,7,1,130,29,1,2,1,10,0.22,0
3909,20240122,4,10,6,33,38,1,0,0,6,1.15,0
3910,20210507,2,6,4,66,37,3,2,1,5,0.56,0
3911,20211216,3,1,1,131,23,1,1,1,5,0.18,0
3912,20240831,4,4,3,143,8,3,0,0,8,0.06,0
3913,20250727,3,9,4,77,32,2,2,0,6,0.42,0
3914,20230926,3,4,5,65,24,2,2,1,2,0.37,0
3915,20211227,3,3,1,25,40,1,0,1,5,1.6,0
3916,20241010,1,3,4,130,8,3,0,1,10,0.06,0
3917,20220213,2,6,2,178,3,1,2,0,4,0.02,0
3918,20250513,2,1,3,169,26,3,0,1,6,0.15,0
3919,20220808,2,6,3,50,28,3,0,0,3,0.56,0
3920,20230207,4,5,4,134,8,1,0,0,7,0.06,0
3921,20220317,3,6,1,120,15,3,0,0,3,0.12,0
3922,20220624,1,8,6,122,33,2,1,0,4,0.27,0
3923,20230208,4,6,6,170,4,2,1,1,8,0.02,1
3924,20250530,1,8,3,57,5,1,2,1,4,0.09,0
3925,20230521,3,4,3,68,33,3,0,0,6,0.49,0
3926,20250720,3,1,5,41,30,1,0,1,9,0.73,0
3927,20200521,2,7,5,100,29,3,1,1,3,0.29,0
3928,20221116,2,4,5,30,27,3,1,1,1,0.9,0
3929,20251103,3,6,1,107,37,2,0,1,5,0.35,0
3930,20210310,1,2,1,81,10,2,2,1,5,0.12,0
3931,20220301,3,5,5,43,8,1,0,0,9,0.19,0
3932,20240829,1,4,2,165,38,1,1,1,6,0.23,1
3933,20220510,3,9,6,24,7,1,1,1,1,0.29,0
3934,20220211,3,8,3,106,4,3,0,1,5,0.04,0
3935,20211022,4,3,3,90,21,2,1,0,1,0.23,0
3936,20211229,1,4,3,69,25,3,2,0,3,0.36,0
3937,20221020,3,1,4,26,29,1,2,1,4,1.12,0
3938,20230205,4,7,1,164,22,2,1,0,1,0.13,0
3939,20240904,1,4,5,139,5,1,1,1,2,0.04,0
3940,20240521,2,6,2,24,17,3,2,0,3,0.71,0
3941,20200102,2,3,3,167,7,2,1,1,2,0.04,0
3942,20240417,1,10,3,116,17,3,0,1,5,0.15,0
3943,20210514,2,4,6,55,28,2,1,0,3,0.51,0
3944,20251022,3,10,1,89,28,3,1,0,8,0.31,1
3945,20210209,3,8,5,48,37,1,2,1,3,0.77,0
3946,20230530,2,3,1,154,8,3,2,0,5,0.05,0
3947,20211017,3,9,1,79,8,2,0,0,4,0.1,0
3948,20251003,3,7,5,153,13,3,0,1,3,0.08,0
3949,20240815,3,3,1,35,11,3,0,0,8,0.31,0
3950,20230521,1,3,1,163,33,3,1,1,7,0.2,1
3951,20250823,4,7,3,164,20,3,0,0,8,0.12,0
3952,20220203,1,4,6,103,30,3,1,0,7,0.29,1
3953,20230702,3,10,1,85,13,1,2,0,9,0.15,0
3954,20200414,1,2,2,20,34,2,0,0,2,1.7,0
3955,20240111,4,9,2,65,19,1,2,1,1,0.29,0
3956,20210528,2,5,4,49,26,2,0,0,3,0.53,0
3957,20200211,2,6,2,69,11,1,2,1,8,0.16,0
3958,20200610,4,8,4,12,20,1,2,0,10,1.67,0
3959,20250714,4,7,4,82,4,3,2,1,8,0.05,0
3960,20210703,1,1,4,171,22,1,1,0,1,0.13,0
3961,20220914,2,1,3,23,2,3,2,1,3,0.09,0
3962,20230307,4,3,3,75,12,2,1,1,2,0.16,0
3963,20241124,2,10,2,129,28,3,2,0,10,0.22,0
3964,20230730,2,4,5,173,7,3,0,0,7,0.04,0
3965,20220224,2,8,5,171,28,3,0,1,1,0.16,0
3966,20230128,2,4,3,121,15,1,2,1,10,0.12,0
3967,20220821,1,2,6,114,38,3,0,0,4,0.33,0
3968,20230729,2,5,6,124,4,2,0,1,1,0.03,0
3969,20250723,4,6,1,147,36,2,2,1,10,0.24,0
3970,20240624,2,6,4,101,33,2,2,1,3,0.33,0
3971,20201016,2,9,1,88,38,2,0,1,9,0.43,0
3972,20230218,3,5,6,48,11,2,2,1,6,0.23,0
3973,20210216,2,4,6,13,21,3,0,1,5,1.62,0
3974,20210129,4,4,6,95,8,3,2,0,1,0.08,0
3975,20240809,4,5,3,32,15,2,0,1,6,0.47,0
3976,20200210,3,1,3,21,32,1,1,0,3,1.52,0
3977,20220829,3,3,4,129,33,2,0,0,3,0.26,0
3978,20220605,1,3,5,25,29,1,2,0,6,1.16,0
3979,20230612,4,6,2,35,5,1,1,1,10,0.14,1
3980,20240929,2,8,2,23,6,2,2,0,4,0.26,0
3981,20210306,1,9,5,108,11,1,0,1,6,0.1,0
3982,20221128,1,1,2,141,7,3,0,0,7,0.05,0
3983,20230504,3,2,6,14,3,1,0,0,5,0.21,0
3984,20201106,3,1,5,27,29,1,0,1,7,1.07,0
3985,20200913,4,9,4,141,29,3,2,0,3,0.21,0
3986,20200920,3,10,5,151,31,1,0,0,1,0.21,0
3987,20230221,2,5,6,131,17,1,2,0,5,0.13,0
3988,20230605,2,2,1,110,24,1,0,0,5,0.22,0
3989,20240606,1,2,1,166,19,1,0,0,4,0.11,0
3990,20231009,3,6,6,121,37,2,0,0,8,0.31,0
3991,20210824,2,4,5,96,28,3,1,0,2,0.29,0
3992,20250626,4,2,6,138,39,3,2,1,9,0.28,0
3993,20250202,4,7,4,117,24,1,0,1,8,0.21,0
3994,20201109,2,4,5,142,6,3,2,0,10,0.04,0
3995,20250212,2,1,3,134,31,1,0,1,6,0.23,0
3996,20210423,3,6,3,133,27,3,0,1,4,0.2,0
3997,20230223,1,9,5,180,2,2,2,1,5,0.01,0
3998,20200613,2,2,3,129,21,3,1,0,10,0.16,1
3999,20210310,3,4,6,105,9,1,1,1,5,0.09,0
4000,20220222,2,10,2,119,6,3,2,1,5,0.05,0
4001,20200507,4,4,5,85,27,2,0,0,1,0.32,0
4002,20250401,1,6,2,122,36,3,1,0,1,0.3,0
4003,20231119,3,6,6,91,15,3,1,1,5,0.16,0
4004,20200527,4,9,6,156,27,2,1,0,3,0.17,0
4005,20210309,1,1,4,40,1,2,0,1,8,0.03,0
4006,20201005,1,3,3,108,7,3,1,1,8,0.06,1
4007,20200304,3,2,1,84,36,2,1,1,2,0.43,0
4008,20251107,4,5,3,43,28,1,1,1,8,0.65,1
4009,20200830,3,10,5,111,31,1,0,0,2,0.28,0
4010,20250818,4,8,1,64,16,1,1,1,1,0.25,0
4011,20230314,3,4,1,123,16,1,1,1,7,0.13,1
4012,20250531,3,10,6,20,14,3,0,1,4,0.7,0
4013,20251003,1,8,4,164,39,3,2,0,5,0.24,0
4014,20240712,2,5,4,10,19,3,0,0,4,1.9,0
4015,20200830,1,9,4,78,16,1,0,0,5,0.21,0
4016,20240103,4,6,1,135,8,1,1,1,10,0.06,1
4017,20201126,4,1,1,67,18,1,1,1,4,0.27,0
4018,20210925,3,7,6,125,19,1,2,1,4,0.15,0
4019,20240405,2,6,1,171,10,1,0,0,6,0.06,0
4020,20221122,1,2,1,156,2,3,0,0,7,0.01,0
4021,20200217,4,2,2,107,38,1,0,0,6,0.36,0
4022,20210610,2,2,6,84,17,1,2,1,8,0.2,0
4023,20220927,3,4,5,72,9,2,1,0,2,0.12,0
4024,20240803,1,6,6,164,37,3,2,1,5,0.23,0
4025,20210803,4,2,5,75,22,2,0,1,6,0.29,0
4026,20210923,4,9,2,169,40,2,0,0,5,0.24,0
4027,20230627,1,3,2,39,13,2,2,1,10,0.33,0
4028,20220731,3,9,1,57,22,3,0,0,6,0.39,0
4029,20200424,4,6,1,132,33,1,2,1,4,0.25,0
4030,20240117,3,5,2,96,12,2,2,1,8,0.12,0
4031,20250624,4,5,3,75,37,2,1,0,1,0.49,0
4032,20230607,4,5,1,17,28,1,1,0,7,1.65,1
4033,20230504,4,3,6,176,30,2,1,0,8,0.17,1
4034,20250309,2,9,3,171,19,3,1,0,10,0.11,1
4035,20210216,2,2,1,70,2,2,0,1,5,0.03,0
4036,20231221,2,10,4,16,6,2,0,0,3,0.38,0
4037,20221101,4,1,4,149,10,2,0,1,2,0.07,0
4038,20250507,3,4,1,180,26,1,0,0,6,0.14,0
4039,20200828,2,10,3,68,39,3,2,1,5,0.57,0
4040,20210925,4,9,5,96,10,3,0,1,2,0.1,0
4041,20250807,3,10,4,72,22,2,2,1,10,0.31,0
4042,20231221,4,9,1,49,29,3,0,0,8,0.59,0
4043,20230325,2,8,6,32,34,1,0,0,5,1.06,0
4044,20200406,2,4,5,58,26,3,0,1,7,0.45,0
4045,20210223,4,7,3,12,18,1,1,1,6,1.5,1
4046,20240210,1,2,2,146,25,1,2,0,2,0.17,0
4047,20200306,3,1,2,38,35,3,2,0,1,0.92,0
4048,20250507,3,6,5,96,11,3,2,0,8,0.11,0
4049,20240916,4,8,3,51,14,3,0,1,5,0.27,0
4050,20220607,2,8,2,39,29,3,0,1,10,0.74,0
4051,20220205,1,6,1,15,1,1,1,0,8,0.07,1
4052,20241211,2,2,3,54,17,3,2,1,10,0.31,0
4053,20240416,3,4,4,22,24,2,1,0,2,1.09,0
4054,20200417,3,3,1,148,37,3,0,0,9,0.25,0
4055,20250130,2,1,6,150,24,1,1,0,4,0.16,0
4056,20250328,4,4,1,38,40,2,0,1,2,1.05,0
4057,20230629,3,1,2,180,30,3,1,0,9,0.17,1
4058,20210903,4,9,6,9,1,3,0,1,3,0.11,0
4059,20211208,1,9,6,165,31,1,0,0,9,0.19,0
4060,20230217,3,3,2,157,21,3,1,0,3,0.13,0
4061,20220818,2,2,3,163,40,3,2,1,6,0.25,0
4062,20210415,4,6,4,163,2,1,0,0,1,0.01,0
4063,20200820,4,1,5,77,5,2,1,0,3,0.06,0
4064,20230219,1,4,1,17,29,3,2,1,8,1.71,0
4065,20231202,4,6,3,179,35,2,0,1,10,0.2,0
4066,20210201,3,6,1,80,40,2,0,0,7,0.5,0
4067,20240815,3,7,2,119,12,3,1,1,2,0.1,0
4068,20210526,3,3,1,83,15,3,2,1,6,0.18,0
4069,20200707,3,7,2,32,32,2,1,0,5,1.0,0
4070,20220404,3,2,4,101,29,2,0,1,9,0.29,0
4071,20240914,3,9,3,119,18,3,0,0,1,0.15,0
4072,20240607,4,8,6,43,28,2,0,1,10,0.65,0
4073,20220825,4,9,5,86,14,2,1,0,2,0.16,0
4074,20211017,3,10,2,33,28,3,1,1,10,0.85,1
4075,20251106,2,5,2,117,35,1,1,1,1,0.3,0
4076,20230414,1,8,6,155,13,2,1,0,9,0.08,1
4077,20250105,3,7,5,50,28,3,2,0,1,0.56,0
4078,20220622,2,8,2,92,32,1,0,1,7,0.35,0
4079,20250604,2,2,2,68,1,1,2,1,8,0.01,0
4080,20250903,3,10,1,99,15,1,2,1,3,0.15,0
4081,20231026,4,7,1,6,38,3,2,0,6,6.33,0
4082,20250704,2,7,6,160,3,3,0,0,4,0.02,0
4083,20230105,1,4,6,108,22,3,0,0,10,0.2,0
4084,20251012,3,7,6,142,18,3,2,1,8,0.13,0
4085,20200423,4,1,4,16,2,2,1,1,2,0.12,0
4086,20230212,2,4,4,13,4,2,2,0,8,0.31,0
4087,20230619,3,4,4,148,29,1,2,1,4,0.2,0
4088,20250825,4,7,2,25,23,2,2,1,5,0.92,0
4089,20200126,3,5,3,133,28,2,0,0,5,0.21,0
4090,20250807,3,2,3,48,32,3,1,0,2,0.67,0
4091,20221023,1,10,5,133,31,1,1,0,5,0.23,0
4092,20211205,1,3,2,57,15,3,2,0,2,0.26,0
4093,20230710,1,1,4,36,14,1,2,0,5,0.39,0
4094,20230123,3,6,4,121,31,1,1,1,2,0.26,0
4095,20250318,4,7,1,80,21,2,2,0,10,0.26,0
4096,20201212,1,7,6,84,24,2,2,1,8,0.29,0
4097,20250117,4,6,4,115,25,2,1,1,7,0.22,1
4098,20200710,3,3,1,133,22,3,0,1,5,0.17,0
4099,20230911,3,3,1,130,24,1,1,1,9,0.18,1
4100,20210704,4,3,4,97,20,3,1,0,3,0.21,0
4101,20200121,4,2,6,146,24,3,0,1,10,0.16,0
4102,20211128,4,4,6,139,28,3,1,0,1,0.2,0
4103,20240405,4,3,3,111,28,1,2,0,4,0.25,0
4104,20211026,1,5,2,19,13,1,2,0,10,0.68,0
4105,20220906,2,1,1,32,8,3,1,0,7,0.25,1
4106,20231219,3,9,5,87,22,3,1,1,6,0.25,1
4107,20210630,3,6,2,150,26,1,1,0,5,0.17,0
4108,20220228,4,10,4,69,23,2,2,0,6,0.33,0
4109,20201025,4,10,5,56,33,2,2,0,4,0.59,0
4110,20230906,3,7,4,163,28,1,2,0,9,0.17,0
4111,20231226,4,5,1,123,35,1,1,1,1,0.28,0
4112,20210517,1,7,2,72,28,3,1,1,7,0.39,1
4113,20211119,2,7,6,142,19,1,1,1,2,0.13,0
4114,20250610,4,4,4,128,37,3,2,0,2,0.29,0
4115,20200117,2,8,1,160,4,3,2,1,3,0.03,0
4116,20200206,2,9,6,121,11,1,0,0,6,0.09,0
4117,20201104,1,5,3,102,11,2,2,1,7,0.11,0
4118,20220119,2,1,1,105,22,2,1,0,4,0.21,0
4119,20220518,3,1,5,44,19,1,2,0,7,0.43,0
4120,20210609,3,4,6,142,6,2,0,0,1,0.04,0
4121,20250718,3,6,5,139,19,1,2,1,3,0.14,0
4122,20200908,2,5,5,81,13,2,0,1,5,0.16,0
4123,20240220,1,10,2,68,12,3,0,1,1,0.18,0
4124,20210726,3,5,1,82,13,1,0,0,8,0.16,0
4125,20250606,1,9,2,65,22,3,2,0,3,0.34,0
4126,20250625,4,4,4,116,23,2,1,1,7,0.2,1
4127,20200922,4,3,4,96,31,1,1,1,5,0.32,0
4128,20210313,3,8,1,51,25,2,1,0,6,0.49,1
4129,20221008,2,10,6,37,39,2,0,1,1,1.05,0
4130,20210722,1,6,1,169,7,1,1,0,4,0.04,0
4131,20200726,4,3,4,163,35,3,2,1,9,0.21,0
4132,20220111,3,8,4,53,14,3,2,0,3,0.26,0
4133,20200626,2,8,1,158,8,1,1,1,10,0.05,1
4134,20220919,3,6,4,175,6,2,0,0,2,0.03,0
4135,20240922,2,3,1,105,21,3,0,0,1,0.2,0
4136,20230204,3,4,4,69,14,2,1,1,5,0.2,0
4137,20220511,2,10,4,155,6,2,0,0,1,0.04,0
4138,20200818,4,3,2,118,26,3,2,0,6,0.22,0
4139,20211005,4,9,1,165,33,2,2,1,8,0.2,0
4140,20210311,1,10,2,53,35,2,0,0,1,0.66,0
4141,20200627,1,1,6,113,14,3,0,1,9,0.12,0
4142,20241003,4,8,3,77,26,2,2,1,2,0.34,0
4143,20250517,2,9,6,84,30,3,0,0,5,0.36,0
4144,20230128,4,4,2,52,19,2,1,1,9,0.37,1
4145,20230313,1,6,3,110,13,2,0,1,6,0.12,0
4146,20250720,2,6,1,136,24,1,2,1,7,0.18,0
4147,20240502,3,10,3,153,27,2,1,0,1,0.18,0
4148,20220725,2,8,6,85,10,1,2,1,5,0.12,0
4149,20251013,3,3,1,7,37,1,0,0,6,5.29,0
4150,20210114,3,6,3,127,38,3,1,0,8,0.3,1
4151,20210618,2,8,4,110,3,2,0,1,3,0.03,0
4152,20241025,3,4,1,52,40,2,0,0,4,0.77,0
4153,20250616,2,3,5,148,10,1,0,0,6,0.07,0
4154,20210831,3,4,5,44,11,3,2,1,1,0.25,0
4155,20201222,3,10,4,39,36,2,0,1,7,0.92,0
4156,20230907,2,10,1,144,30,3,0,1,8,0.21,0
4157,20240708,4,10,1,17,29,3,0,1,5,1.71,0
4158,20240623,4,7,4,160,20,3,2,0,7,0.12,0
4159,20200120,3,4,5,109,33,1,2,1,1,0.3,0
4160,20230901,3,10,2,90,28,1,2,1,3,0.31,0
4161,20240324,4,10,2,58,10,2,1,0,8,0.17,1
4162,20220930,3,7,5,160,11,2,0,1,8,0.07,0
4163,20211225,2,4,3,168,17,2,1,1,2,0.1,0
4164,20200707,3,2,3,158,25,1,2,0,7,0.16,0
4165,20251003,4,3,5,145,25,3,2,1,10,0.17,0
4166,20211124,3,5,5,70,2,1,2,1,2,0.03,0
4167,20251031,4,10,6,87,27,1,0,1,5,0.31,0
4168,20200711,2,4,1,144,16,3,0,0,7,0.11,0
4169,20220219,3,8,4,154,5,1,2,0,8,0.03,0
4170,20250715,2,10,5,5,6,3,0,0,1,1.2,0
4171,20201110,4,4,1,133,24,1,0,0,3,0.18,0
4172,20220911,1,6,2,60,5,1,0,1,4,0.08,0
4173,20200929,3,1,5,146,12,1,0,1,1,0.08,0
4174,20220121,2,2,5,157,28,2,0,0,2,0.18,0
4175,20220119,3,10,1,67,7,3,1,1,6,0.1,1
4176,20240621,1,1,6,6,7,3,2,0,8,1.17,0
4177,20240320,3,4,2,80,20,3,0,1,4,0.25,0
4178,20250921,4,2,3,23,21,2,2,1,5,0.91,0
4179,20241118,1,2,4,165,4,3,2,1,1,0.02,0
4180,20210630,4,3,5,52,3,2,0,0,10,0.06,0
4181,20220830,1,9,6,56,19,3,2,0,3,0.34,0
4182,20220419,2,2,4,175,1,1,1,0,3,0.01,0
4183,20221222,1,9,2,40,23,1,2,1,7,0.57,0
4184,20211018,3,3,6,15,11,1,0,0,2,0.73,0
4185,20241123,4,10,3,79,11,3,2,0,3,0.14,0
4186,20240501,4,1,1,26,26,2,2,0,2,1.0,0
4187,20241108,4,9,4,39,39,1,0,1,2,1.0,0
4188,20230926,2,9,4,70,11,2,1,0,1,0.16,0
4189,20211129,2,1,5,151,20,1,1,1,4,0.13,0
4190,20200404,3,1,3,55,5,3,2,1,2,0.09,0
4191,20200905,3,1,4,87,21,1,2,1,9,0.24,0
4192,20230803,2,9,3,110,32,2,0,0,8,0.29,0
4193,20250827,3,7,4,161,32,1,2,0,9,0.2,0
4194,20220719,1,8,4,74,19,1,1,0,6,0.26,1
4195,20230904,1,2,4,46,29,1,1,1,4,0.63,0
4196,20210717,2,10,1,35,36,1,0,0,6,1.03,0
4197,20210318,1,3,1,54,17,1,1,0,7,0.31,1
4198,20200507,1,10,5,15,24,1,0,1,1,1.6,0
4199,20240701,3,2,1,177,31,3,2,1,8,0.18,0
4200,20201114,1,8,1,176,26,2,2,1,8,0.15,0
4201,20241119,4,4,6,173,6,1,1,0,8,0.03,1
4202,20200413,3,5,5,180,6,1,2,0,10,0.03,0
4203,20200912,1,2,3,90,27,2,2,1,8,0.3,0
4204,20241203,4,2,5,91,9,2,2,1,1,0.1,0
4205,20210129,4,1,5,44,7,2,1,1,6,0.16,1
4206,20201103,4,8,1,38,10,3,0,0,5,0.26,0
4207,20231204,2,5,4,134,11,2,1,0,6,0.08,1
4208,20220215,2,1,5,95,38,3,2,0,9,0.4,0
4209,20230101,4,4,3,133,32,1,1,0,10,0.24,1
4210,20220217,2,6,6,125,2,1,2,1,1,0.02,0
4211,20220921,4,7,2,160,34,2,1,1,9,0.21,1
4212,20230317,3,3,6,121,16,3,2,0,6,0.13,0
4213,20240528,3,3,6,66,39,1,2,1,8,0.59,0
4214,20240717,2,3,4,68,22,1,0,1,1,0.32,0
4215,20240518,2,1,1,110,28,1,0,1,1,0.25,0
4216,20210422,3,3,1,100,26,3,0,1,6,0.26,0
4217,20211226,4,4,4,48,34,3,1,0,4,0.71,0
4218,20220309,3,8,1,77,18,2,1,1,2,0.23,0
4219,20230609,2,5,3,42,6,1,0,1,6,0.14,0
4220,20221222,3,5,5,90,31,3,1,0,2,0.34,0
4221,20230510,2,5,4,65,33,1,1,0,3,0.51,0
4222,20210331,1,7,3,130,40,1,1,1,5,0.31,0
4223,20211230,4,3,3,117,14,2,0,1,6,0.12,0
4224,20210429,3,4,1,20,30,2,0,1,6,1.5,0
4225,20201104,2,5,4,150,12,3,0,0,6,0.08,0
4226,20250321,2,5,3,55,5,1,2,0,3,0.09,0
4227,20221025,4,5,2,127,35,3,2,1,3,0.28,0
4228,20230617,2,1,6,23,18,3,1,0,7,0.78,1
4229,20240919,4,2,6,11,25,3,2,1,4,2.27,0
4230,20241231,3,10,1,42,5,3,1,0,7,0.12,1
4231,20231017,1,7,1,73,29,1,1,0,2,0.4,0
4232,20210316,2,6,1,40,13,1,1,0,1,0.33,0
4233,20221107,1,3,4,47,36,3,2,1,9,0.77,0
4234,20220718,2,2,2,20,36,2,0,1,10,1.8,0
4235,20230424,2,6,1,123,40,2,1,1,9,0.33,1
4236,20221206,2,1,1,170,5,2,0,1,5,0.03,0
4237,20210712,3,7,1,169,31,1,1,0,4,0.18,0
4238,20240929,1,6,5,99,11,3,2,1,10,0.11,0
4239,20230124,4,6,6,125,28,1,1,0,10,0.22,1
4240,20220729,1,6,3,132,31,3,1,0,7,0.23,1
4241,20241221,4,1,4,84,7,1,1,0,10,0.08,1
4242,20230121,1,6,1,76,15,3,0,0,6,0.2,0
4243,20241111,1,3,5,96,36,3,1,1,7,0.38,1
4244,20200302,4,4,3,83,30,2,0,1,6,0.36,0
4245,20201201,2,2,1,27,33,2,0,1,3,1.22,0
4246,20210714,4,5,6,78,7,3,0,0,5,0.09,0
4247,20231115,3,1,5,94,39,3,0,1,7,0.41,0
4248,20240309,2,6,2,75,16,2,1,1,1,0.21,0
4249,20250105,4,6,3,122,15,2,1,1,3,0.12,0
4250,20230914,1,3,2,89,36,2,1,1,10,0.4,1
4251,20200729,1,8,3,48,11,2,2,0,10,0.23,0
4252,20230126,4,6,2,58,40,2,1,1,10,0.69,1
4253,20200804,2,1,2,175,34,2,1,0,8,0.19,1
4254,20200104,1,9,3,27,22,3,2,0,3,0.81,0
4255,20230304,2,7,5,86,31,2,0,1,2,0.36,0
4256,20220406,4,7,6,68,22,1,2,1,7,0.32,0
4257,20201015,3,3,6,116,11,1,1,0,9,0.09,1
4258,20231221,2,1,4,67,14,2,1,0,2,0.21,0
4259,20250802,4,4,4,41,34,1,2,1,6,0.83,0
4260,20220211,2,9,1,78,7,3,2,0,8,0.09,0
4261,20201214,4,1,2,56,15,1,2,1,5,0.27,0
4262,20230226,1,9,6,82,16,2,2,1,1,0.2,0
4263,20220110,1,10,2,27,15,2,2,0,3,0.56,0
4264,20200930,1,10,2,111,32,3,2,1,8,0.29,0
4265,20250217,4,8,2,111,22,2,1,1,6,0.2,1
4266,20231128,3,6,5,19,14,2,2,0,10,0.74,0
4267,20230917,3,4,3,33,7,1,0,1,10,0.21,0
4268,20220416,3,6,2,65,4,3,2,0,4,0.06,0
4269,20221018,2,2,2,98,5,2,2,1,6,0.05,0
4270,20200426,4,1,2,101,17,1,1,0,7,0.17,1
4271,20200228,4,8,3,32,21,3,0,1,5,0.66,0
4272,20250907,4,7,2,32,27,2,2,0,5,0.84,0
4273,20210710,4,10,4,68,4,1,2,1,1,0.06,0
4274,20241124,3,8,2,93,11,3,0,0,4,0.12,0
4275,20240119,2,8,4,33,11,2,2,0,9,0.33,0
4276,20221219,1,10,6,155,20,3,1,0,7,0.13,1
4277,20230929,1,10,3,85,26,3,1,1,7,0.31,1
4278,20221026,3,3,2,154,1,1,1,0,6,0.01,1
